	Ant	BYL33	BYL48	LP	MKIS	N3	P1	P3	SP	U1	U2	UP	V1	V2	WH	WHIS	CBP12	CBP14	CBP1	CBP3	CBP6	CBP7	CBP9	KJ11	KJ15	KJ17	KJ22	KJ25	KJ32	KJ33	KJ5	WL
ASV5187	0	0	0	0	0	0	0	0	0	0	0	0	52	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5188	0	2	0	0	0	19	17	7	0	0	0	0	5	72	0	0	0	0	0	7	0	0	15	0	0	0	0	0	10	0	0	0
ASV5189	61	0	3	1	0	0	0	0	0	0	0	0	0	0	7	0	1	8	0	0	0	3	6	0	2	0	4	0	0	0	0	0
ASV5190	0	0	0	0	0	4	0	5	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	46	20	0	0
ASV5191	0	0	0	0	0	0	8	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0
ASV5192	0	0	0	0	0	0	0	0	0	0	3	0	0	0	11	0	0	5	0	0	36	5	0	5	0	7	8	0	0	11	5	0
ASV5193	0	0	0	9	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	45	36	0	0	0	0	0	0	0	0	0	0
ASV5194	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0
ASV5195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	8	0	9	0	9	8	0	0	49	0
ASV5197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0
ASV52	539	153	25	261	230	0	0	0	1134	0	5	3207	0	0	149	208	71	124	145	313	427	174	184	0	106	36	58	21	7	25	25	194
ASV520	17	72	43	5	0	39	16	8	0	60	77	3	2	0	9	0	25	24	17	25	53	121	50	34	41	158	32	78	95	189	12	36
ASV5200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	69	0	0	0	0
ASV5202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0
ASV5203	32	0	0	0	0	20	16	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5204	60	0	2	0	8	0	0	0	94	0	0	0	0	0	18	25	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
ASV5205	0	0	0	0	0	0	16	0	0	36	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	16	0	0
ASV5206	5	0	0	3	0	0	0	0	1	13	0	0	0	0	16	0	0	0	2	0	0	0	0	8	39	8	6	3	11	6	0	0
ASV5207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6	44	4	0	4	0	0	0	4	24	0	0	0	5
ASV5208	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0
ASV5209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV521	0	0	3	65	0	0	0	0	0	153	129	0	0	0	0	0	0	5	13	18	0	0	0	49	371	7	168	310	21	472	24	0
ASV5210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	19	15	0	0	46	0	0	0	0	0	0	0	0	0	0
ASV5211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	72	0
ASV5213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	39	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	55	0	0	0	0	0	0	0	0	28	0
ASV5216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	19	0
ASV5218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	55	0	0	0	0	0	0
ASV5219	0	0	0	0	0	0	33	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV522	128	159	74	153	0	16	89	106	68	119	197	0	4	0	72	0	0	17	16	20	37	0	6	9	15	57	27	32	73	51	54	0
ASV5220	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5221	0	11	6	0	0	0	62	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
ASV5222	0	0	0	0	0	20	41	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	16	0	0	0	0	0	0	0	0	0
ASV5223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	62	0	0	12	0	0	0	0	0	0	0	0	12	0
ASV5224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	6	15	57	8	0	0	0	0	0	0	0	0	0
ASV5226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	46	0	0	0	0
ASV5229	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV523	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	399	617	355	92	0	0	119	0	0	0	0	0	0	0	286	81
ASV5230	0	0	0	0	0	0	0	0	0	0	0	0	25	102	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
ASV5231	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	12	0	15	0	0	0
ASV5232	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0
ASV5233	0	0	0	11	0	0	0	0	0	14	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	68	0	0
ASV5234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	24	5	0	0	0	0	0	0	0	6	0	0	6	0
ASV5235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	33	45
ASV5236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	53	0	41	0	0
ASV5237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94
ASV5239	0	0	0	0	0	0	0	0	0	0	0	0	15	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	570	0	0	0	9	0	0	0	0	0	0	0	223	299
ASV5240	0	0	0	0	0	0	0	0	0	0	0	0	15	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
ASV5241	0	0	0	0	0	37	9	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
ASV5242	13	0	0	0	0	3	15	6	0	0	31	0	0	0	0	0	0	11	4	0	0	0	0	0	0	0	0	0	0	8	0	5
ASV5243	0	0	0	0	0	0	0	0	0	0	34	0	19	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
ASV5245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	4	0	0	76	5	0	0
ASV5247	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
ASV5249	0	0	0	36	0	0	0	0	26	0	0	0	0	0	25	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV525	0	0	0	10	2	0	0	0	485	0	4	0	0	0	56	173	98	34	15	96	83	77	156	59	0	6	0	0	59	0	0	221
ASV5250	3	0	0	0	0	39	0	3	0	18	9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0
ASV5251	6	12	0	0	0	0	0	0	17	0	0	0	0	0	4	0	0	0	0	4	0	26	0	0	0	0	8	3	0	0	0	13
ASV5253	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	16	38	33	3	0	0
ASV5254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	9	0	0	0	9	0	0
ASV5256	0	0	0	0	0	63	12	3	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5259	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV526	1109	15	0	5	0	0	7	0	4	0	2	0	25	5	143	0	0	13	3	0	0	16	0	16	0	0	0	0	0	12	15	0
ASV5260	3	0	0	50	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	10	3	0
ASV5261	0	0	0	0	0	0	0	0	0	51	15	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0
ASV5262	3	4	0	0	0	0	0	0	24	0	0	0	0	0	10	0	0	0	6	0	4	0	2	0	0	0	0	9	0	0	0	32
ASV5263	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	3	59	0	0	0	0	0	0	0	0	0	0	0
ASV5264	0	0	7	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	15	0	47	0	0
ASV5267	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5268	0	0	0	0	0	0	0	0	0	0	0	40	0	0	4	0	6	0	13	0	0	5	0	0	0	0	10	0	0	15	0	0
ASV5269	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	41	11	11	0	0	0
ASV527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	89	300	222	31	23	58	0	0	0	0	0	0	0	0	550
ASV5270	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	25	23	0	0	3	11	0	0
ASV5271	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	39	0	0	0	0	34	0	0	0
ASV5273	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0
ASV5274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0
ASV5275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	62	0
ASV5276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	33	50	0	0
ASV5277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	25	0	0	0	0
ASV5278	59	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	18	0	0	0	0	0	23	0	263	409	0	0	417	0
ASV5280	0	0	3	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	5	0	11	0	0	0	0	0
ASV5281	11	11	8	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	3	0	12	0	0
ASV5282	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0
ASV5283	22	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5284	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	13	20	0	0	0
ASV5285	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	139	9	0	6	0	12	0	0	0	0	0	0	0
ASV5286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0
ASV5287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0
ASV5288	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5289	0	0	0	0	11	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	7	0	0	0
ASV5290	0	0	0	0	0	0	0	0	0	0	0	0	2	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0
ASV5292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0
ASV5293	0	0	0	0	0	59	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5294	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5295	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5296	0	0	0	20	0	0	0	0	12	0	0	0	0	0	75	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5297	8	36	8	0	0	0	0	0	9	0	0	0	0	0	22	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV5298	69	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
ASV5299	17	11	0	0	0	0	0	0	11	0	0	37	0	0	5	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0
ASV53	463	1032	579	0	0	104	143	91	55	230	322	247	200	0	49	0	255	189	134	68	390	596	499	0	145	411	181	362	170	760	94	157
ASV530	0	0	0	0	0	702	643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5301	0	0	0	0	0	0	43	11	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
ASV5302	0	6	12	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	29	26	6	0	0	0	0	0	7	0	0	0	3
ASV5303	0	0	0	0	0	0	0	4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	51	0	0	0
ASV5305	0	0	0	0	0	0	0	0	0	0	10	0	2	3	0	0	0	0	0	0	0	0	0	0	6	60	5	6	13	17	0	0
ASV5306	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	7	0	0	40	10	0	3	3	0	0	0	17	0	0
ASV5307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	45	9	0	0	0	0	0	0	0	6	0	0	0	5
ASV5308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0
ASV5309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	46	0	0	0
ASV531	0	0	0	0	0	0	0	0	0	17	415	0	0	5	0	0	0	0	0	0	0	0	0	462	16	17	70	85	79	216	0	0
ASV5310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	52	0	0	0	15	0	0
ASV5311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0
ASV5312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0
ASV5313	0	60	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5314	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5315	0	0	0	0	0	0	0	0	39	0	0	0	0	0	36	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	6
ASV5316	0	0	0	1	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	10
ASV5318	0	0	0	0	0	0	0	0	13	0	0	46	0	0	0	0	0	0	0	0	39	0	0	0	0	17	4	0	0	0	0	5
ASV5319	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	26	46	0	0	0	0
ASV532	43	40	25	0	0	0	0	0	57	35	17	0	0	0	40	0	144	54	50	88	79	165	119	3	142	7	30	60	27	68	59	69
ASV5320	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	31	0	0	0	51	0	0	0	0	0	0	0
ASV5321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	15
ASV5322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	29	7	0	53	0	0
ASV5323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0
ASV5324	0	0	0	65	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5325	0	0	0	0	0	0	0	14	0	0	0	0	56	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5326	41	1	0	0	0	1	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ASV5327	0	0	0	0	0	43	32	0	0	0	0	0	0	0	0	0	0	4	0	0	11	0	0	0	0	0	0	0	0	0	0	0
ASV5328	0	0	0	22	0	0	0	0	0	14	32	0	0	0	0	0	0	8	7	0	0	0	10	14	0	0	0	29	0	0	0	5
ASV5329	0	0	0	0	0	0	0	0	0	0	0	12	0	0	29	0	0	0	0	8	41	0	0	0	0	0	0	0	0	0	0	0
ASV533	34	64	39	0	0	0	25	32	0	37	23	0	66	104	0	0	204	173	37	19	52	0	0	534	0	77	196	376	54	15	354	0
ASV5330	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	38	16	0	11	0	0
ASV5332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	25	0	4	5	0	0	0	0	0	0	0	0	37
ASV5333	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	15	0	0	0	0	0	0	5	0	0	24	39	28	51	18	0
ASV5335	0	0	0	0	0	0	20	0	0	70	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
ASV5336	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5337	0	0	0	0	0	11	0	0	0	25	76	0	0	0	0	0	0	0	0	0	0	0	0	0	8	17	0	0	7	16	0	0
ASV5338	0	0	0	0	0	0	0	0	0	18	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	37	0	0
ASV534	89	30	10	42	474	0	66	0	0	0	0	0	0	0	62	446	0	0	16	0	191	41	0	0	0	0	62	14	0	0	0	0
ASV5340	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	60	0	0	0	0
ASV5341	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	32	0	0	0	0	0	0
ASV5343	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	2	0	10	9	0	4	0	0	4	7	0	21	0	0	0	35
ASV5345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	3	0	0	0	0	0	0	0	10	28	0	0	15	11
ASV5346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	4	0	0	0	0	3	0	0	0	24	38	0	0	11	0
ASV5349	0	0	0	0	0	0	0	0	0	0	0	0	5	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV535	2	0	0	0	0	0	0	0	175	0	0	0	0	0	36	0	230	88	420	30	22	38	7	0	0	0	0	12	0	0	14	256
ASV5350	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5351	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	4	0	0
ASV5352	0	0	0	0	0	0	0	0	50	0	0	24	0	0	0	0	0	0	0	0	13	0	0	0	3	0	0	0	0	0	0	0
ASV5353	0	0	0	45	0	0	0	0	0	0	0	0	0	0	11	0	5	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5354	20	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	26	0	21	0	0	0	0	0	0	0	0	0	0	0
ASV5355	14	0	0	16	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	6	2	40	0	0	0	0	0	0	0	0	0	0
ASV5356	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	4	0	0	20	11	11	7	0	0	0	0	6	0	0	0	26
ASV5358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0
ASV5359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0
ASV536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1325	0	0	0	0	0	0
ASV5360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	13	0	0	0
ASV5361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	2	65	0	0	0
ASV5362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0
ASV5363	0	31	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	45
ASV5364	0	0	0	0	0	0	0	0	0	5	25	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	10	5	16	19	0	0
ASV5365	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	4	0	0	0	0	12	36	0	15	0	0	0	0
ASV5366	0	0	0	4	0	0	5	3	0	6	15	0	0	0	0	0	4	13	0	0	5	0	0	0	0	0	7	0	0	21	28	0
ASV5367	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0
ASV5368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	47	9	0	0	0	0	0	0	0	0	0	0	0	26	0
ASV537	0	0	7	1	0	0	0	4	0	98	1	0	164	641	0	0	0	0	0	0	0	0	0	18	62	0	215	105	175	0	0	0
ASV5370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	74	0	0	0	0	0	0	0	0	0	0
ASV5371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0
ASV5372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	12	14	64	0	0	0	0
ASV5373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	25
ASV5374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	0	65	7	0
ASV5375	84	0	6	0	0	0	0	3	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV5376	0	0	5	3	72	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5377	0	0	0	0	0	0	0	0	0	23	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5379	0	0	0	0	0	59	0	12	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
ASV538	318	0	55	24	4	0	0	0	659	0	0	0	48	0	323	44	23	4	23	88	0	82	16	48	0	0	0	207	6	4	5	42
ASV5381	41	11	0	2	0	0	0	0	0	0	0	9	0	0	13	0	0	0	0	0	0	0	0	0	0	0	11	9	27	0	0	0
ASV5382	0	0	3	0	0	0	0	0	4	37	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	13	0	1	0	5	0	0
ASV5383	0	0	0	0	0	0	0	0	0	6	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	34	18	0	0	0	0
ASV5385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	32	22	0	19	0	0	0	0	0	0	0	0	3
ASV5386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0
ASV5387	0	0	0	0	0	30	57	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5388	0	0	0	0	0	0	0	0	76	0	0	0	0	0	7	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5389	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
ASV539	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	1232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5390	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	8	0	39	0	8	0	0	0
ASV5391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	51	0	0	0	0
ASV5393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	146	0	6	0	0
ASV5397	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5398	0	0	0	0	0	0	0	0	0	0	0	0	5	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
ASV54	222	485	377	458	2063	50	423	17	3274	0	0	462	0	0	441	80	388	235	190	1302	1211	1471	842	0	52	0	22	0	0	0	91	524
ASV540	28	0	0	220	38	0	0	0	0	0	0	7	0	0	258	0	49	227	0	41	310	57	159	0	10	0	0	0	0	0	0	105
ASV5400	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	22	37	0	0	0	0	0	0
ASV5401	0	0	0	0	0	0	0	0	0	0	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	65	0	0
ASV5402	5	0	16	0	0	0	0	0	0	0	3	0	0	0	14	0	0	0	0	0	0	0	0	8	0	28	0	0	0	30	0	0
